factor_name:  银行间短期融资券即期收益率曲线（AA）:1年    p_value: 3.1354840280828356e-05  t_value:-4.1637918095639765
factor_name:  银行间短期融资券即期收益率曲线（AA-）:6月    p_value: 0.009118560269108844  t_value:-2.607682200288785
factor_name:  银行间短期融资券即期收益率曲线（AA-）:9月    p_value: 0.0020450180428868148  t_value:-3.0837832453765093
factor_name:  银行间短期融资券即期收益率曲线（AA-）:1年    p_value: 0.0005251347743169266  t_value:-3.4678306740862177
factor_name:  银行间短期融资券即期收益率曲线（A+）:6月    p_value: 0.030419089585975057  t_value:-2.1646538595804854
factor_name:  银行间短期融资券即期收益率曲线（A+）:9月    p_value: 0.005003211525638429  t_value:-2.806956026209796
factor_name:  银行间短期融资券即期收益率曲线（A+）:1年    p_value: 0.0011010931323625073  t_value:-3.2635318652479004
factor_name:  银行间短期融资券即期收益率曲线（A）:3月    p_value: 0.002121563606538146  t_value:3.0728314199583933
factor_name:  银行间短期融资券即期收益率曲线（A）:1年    p_value: 0.02219382837186945  t_value:-2.287107997134548
factor_name:  银行间短期融资券即期收益率曲线（A-）:3月    p_value: 2.909162192921144e-06  t_value:4.677685471242566
factor_name:  银行间7天内同业拆借交易量:当期值:月    p_value: 3.277378368693462e-13  t_value:-7.28453462005159
factor_name:  银行间隔夜同业拆借交易量:当期值:月    p_value: 0.03579371069749149  t_value:-2.0993219440097133
factor_name:  银行间91-120天同业拆借加权平均利率:当期值:月    p_value: 6.823293659130591e-05  t_value:3.9827126579753354
factor_name:  银行间61-90天同业拆借加权平均利率:当期值:月    p_value: 8.866302799459547e-05  t_value:3.9200220699878314
factor_name:  银行间31-60天同业拆借加权平均利率:当期值:月    p_value: 0.001978442220962995  t_value:3.093618888741431
factor_name:  银行间21-30天同业拆借加权平均利率:当期值:月    p_value: 5.657696533489798e-13  t_value:7.210467080462038
factor_name:  银行间91-120天同业拆借交易量:当期值:月    p_value: 8.788125782643874e-11  t_value:6.487899473042481
